name,smiles,chembl_id
CINACALCET,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,CHEMBL1201284
OXYPHENONIUM,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,CHEMBL1201286
DEXBROMPHENIRAMINE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,CHEMBL1201287
DANTROLENE,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,CHEMBL1201288
CLINDAMYCIN PALMITATE,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,CHEMBL1201289
IOXAGLIC ACID,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,CHEMBL1201291
ACAMPROSATE,CC(=O)NCCCS(=O)(=O)O,CHEMBL1201293
DIPHENOXYLATE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CHEMBL1201294
BITOLTEROL,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,CHEMBL1201295
IOTHALAMIC ACID,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,CHEMBL1201300
DEXAMETHASONE PHOSPHORIC ACID,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CHEMBL1201302
PYRVINIUM,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,CHEMBL1201303
INDOCYANINE GREEN ACID FORM,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CHEMBL1201304
IOFETAMINE,CC(C)NC(C)Cc1ccc(I)cc1,CHEMBL1201308
NAFARELIN,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CHEMBL1201309
CHLOPHEDIANOL,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,CHEMBL1201313
VALGANCICLOVIR,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,CHEMBL1201314
TRICLOFOS,O=P(O)(O)OCC(Cl)(Cl)Cl,CHEMBL1201317
METARAMINOL,C[C@H](N)[C@H](O)c1cccc(O)c1,CHEMBL1201319
ESOMEPRAZOLE,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,CHEMBL1201320
DIFENOXIN,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL1201321
THONZONIUM,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,CHEMBL1201322
BETAZOLE,NCCc1cc[nH]n1,CHEMBL1201323
HEXOCYCLIUM,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,CHEMBL1201325
ACETRIZOIC ACID,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,CHEMBL1201327
CARPHENAZINE,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CHEMBL1201328
TRIMETHAPHAN,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,CHEMBL1201329
TRIPTORELIN,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CHEMBL1201334
GLYCOPYRRONIUM,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,CHEMBL1201335
FOSPHENYTOIN,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,CHEMBL1201336
CYCLOPENTOLATE,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,CHEMBL1201338
DIPHEMANIL,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,CHEMBL1201340
ECHOTHIOPHATE,CCOP(=O)(OCC)SCC[N+](C)(C)C,CHEMBL1201341
METHIXENE,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,CHEMBL1201342
TETRADECYL SULFURIC ACID,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,CHEMBL1201345
BALSALAZIDE,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,CHEMBL1201346
ANILERIDINE,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,CHEMBL1201347
MENADIOL DIPHOSPHORIC ACID,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,CHEMBL1201348
HEXAFLUORENIUM,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,CHEMBL1201349
RAPACURONIUM,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,CHEMBL1201352
DEXCHLORPHENIRAMINE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,CHEMBL1201353
TRIDIHEXETHYL,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,CHEMBL1201354
CERULETIDE,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL1201355
METHYLERGONOVINE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL1201356
DESVENLAFAXINE SUCCINATE,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CHEMBL1201728
DRONEDARONE HYDROCHLORIDE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CHEMBL1201729
NEBIVOLOL HYDROCHLORIDE,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CHEMBL1201731
PAZOPANIB HYDROCHLORIDE,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CHEMBL1201733
BENDAMUSTINE HYDROCHLORIDE,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CHEMBL1201734
BUPROPION HYDROBROMIDE,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL1201735
NILOTINIB HYDROCHLORIDE MONOHYDRATE,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,CHEMBL1201740
SAXAGLIPTIN HYDROCHLORIDE,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL1201743
CHOLINE FENOFIBRATE,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-],CHEMBL1201745
PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL1201746
ALCAFTADINE,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,CHEMBL1201747
CABAZITAXEL,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CHEMBL1201748
DIFLUPREDNATE,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1201749
IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,CHEMBL1201752
PITAVASTATIN,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,CHEMBL1201753
RUFINAMIDE,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,CHEMBL1201754
BEPOTASTINE,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,CHEMBL1201758
BEPOTASTINE BESYLATE,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,CHEMBL1201759
BESIFLOXACIN,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CHEMBL1201760
BESIFLOXACIN HYDROCHLORIDE,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CHEMBL1201761
FESOTERODINE,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,CHEMBL1201764
FESOTERODINE FUMARATE,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,CHEMBL1201765
FOSPROPOFOL,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,CHEMBL1201766
METHYLNALTREXONE BROMIDE,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,CHEMBL1201770
PRASUGREL,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,CHEMBL1201772
PRASUGREL HYDROCHLORIDE,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,CHEMBL1201773
SAPROPTERIN,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,CHEMBL1201774
SAPROPTERIN DIHYDROCHLORIDE,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,CHEMBL1201775
TAPENTADOL,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CHEMBL1201776
TAPENTADOL HYDROCHLORIDE,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CHEMBL1201777
CARGLUMIC ACID,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,CHEMBL1201780
FOSAPREPITANT DIMEGLUMINE,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL1201782
HEXAMINOLEVULINATE,CCCCCCOC(=O)CCC(=O)CN,CHEMBL1201784
HEXAMINOLEVULINATE HYDROCHLORIDE,CCCCCCOC(=O)CCC(=O)CN,CHEMBL1201785
LAPYRIUM,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,CHEMBL1201786
LAPYRIUM CHLORIDE,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,CHEMBL1201787
RIBOFLAVIN 5'-PHOSPHATE,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,CHEMBL1201794
DEXLANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,CHEMBL1201863
DIENOGEST,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CHEMBL1201864
DEFLAZACORT,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CHEMBL1201891
DILEVALOL HYDROCHLORIDE,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,CHEMBL1204165
GEPIRONE HYDROCHLORIDE,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,CHEMBL1204187
PARECOXIB,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,CHEMBL1206690
ELAGOLIX,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,CHEMBL1208155
ROSE BENGAL FREE ACID,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,CHEMBL1208422
THIOSULFURIC ACID,O=S(O)(O)=S,CHEMBL1208642
THEOPHYLLINE GLYCINATE,Cn1c(=O)c2[nH]cnc2n(C)c1=O,CHEMBL1208646
DOLUTEGRAVIR SODIUM,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12,CHEMBL1213165
CEFTOLOZANE SULFATE,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,CHEMBL1213250
CLOBENZOREX,CC(Cc1ccccc1)NCc1ccccc1Cl,CHEMBL1213251
CLORAZEPIC ACID,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,CHEMBL1213252
PROPOXYPHENE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,CHEMBL1213351
GIVINOSTAT,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,CHEMBL1213492
PERAMPANEL,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,CHEMBL1214124
DEXTROSE,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL1222250
DOLUTEGRAVIR,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CHEMBL1229211
VEMURAFENIB,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CHEMBL1229517
ESTETROL ANHYDROUS,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,CHEMBL1230314
LEVOMEFOLIC ACID,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL1231574
DOBESILIC ACID,O=S(=O)(O)c1cc(O)ccc1O,CHEMBL1232131
KRYPTON,[Kr],CHEMBL1233877
NITROUS OXIDE,[N-]=[N+]=O,CHEMBL1234579
OXYGEN,O=O,CHEMBL1234886
SULFUR,S1SSSSSSS1,CHEMBL1235452
TARTARIC ACID,O=C(O)[C@H](O)[C@@H](O)C(=O)O,CHEMBL1236315
XENON,[Xe],CHEMBL1236802
XYLOSE,O=C[C@H](O)[C@@H](O)[C@H](O)CO,CHEMBL1236821
LURASIDONE,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,CHEMBL1237021
TRAMADOL,COc1cccc(C2(O)CCCCC2CN(C)C)c1,CHEMBL1237044
PLICAMYCIN,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,CHEMBL1237054
HYDROMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,CHEMBL1237055
PITAVASTATIN CALCIUM,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,CHEMBL1237061
TRAMADOL HYDROCHLORIDE,COc1cccc(C2(O)CCCCC2CN(C)C)c1,CHEMBL1237065
CALCIUM GLUCEPTATE,O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL1237066
MICAFUNGIN SODIUM,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,CHEMBL1237070
DIRITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,CHEMBL1237072
GRANISETRON HYDROCHLORIDE,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,CHEMBL1237080
MECAMYLAMINE HYDROCHLORIDE,CNC1(C)C2CCC(C2)C1(C)C,CHEMBL1237082
DOXACURIUM CHLORIDE,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CHEMBL1237099
LEVOCABASTINE HYDROCHLORIDE,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,CHEMBL1237102
PROPOXYPHENE HYDROCHLORIDE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,CHEMBL1237104
CARBOPROST TROMETHAMINE,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL1237105
TREPROSTINIL,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,CHEMBL1237119
CARBOPROST,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL1237122
DOXACURIUM,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,CHEMBL1237123
CLEVIDIPINE,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CHEMBL1237132
MAPROTILINE HYDROCHLORIDE,CNCCCC12CCC(c3ccccc31)c1ccccc12,CHEMBL1237135
LETERMOVIR,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,CHEMBL1241951
LEVALLORPHAN,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CHEMBL1254682
TETRACAINE HYDROCHLORIDE,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,CHEMBL1255654
METHAPYRILENE HYDROCHLORIDE,CN(C)CCN(Cc1cccs1)c1ccccn1,CHEMBL1255739
FIDAXOMICIN,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,CHEMBL1255800
CYSTEAMINE HYDROCHLORIDE,NCCS,CHEMBL1256137
PIRFENIDONE,Cc1ccc(=O)n(-c2ccccc2)c1,CHEMBL1256391
XYLOMETAZOLINE HYDROCHLORIDE,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,CHEMBL1256400
CARBETAPENTANE CITRATE,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,CHEMBL1256696
FORMOTEROL,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,CHEMBL1256786
DEXTROMETHORPHAN HYDROBROMIDE,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,CHEMBL1256818
NIALAMIDE,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,CHEMBL1256841
NOMIFENSINE MALEATE,CN1Cc2c(N)cccc2C(c2ccccc2)C1,CHEMBL1256842
EPINEPHRINE BITARTRATE,CNC[C@H](O)c1ccc(O)c(O)c1,CHEMBL1256958
FUSIDATE SODIUM,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-],CHEMBL1256987
PICOTAMIDE,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,CHEMBL1257015
TRIFLUOPERAZINE HYDROCHLORIDE,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL1257040
TEDIZOLID,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,CHEMBL1257051
TECOVIRIMAT,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,CHEMBL1257073
SOFOSBUVIR,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,CHEMBL1259059
EDOXABAN,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,CHEMBL1269025
MIFEPRISTONE,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL1276308
FEDRATINIB,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,CHEMBL1287853
TIVOZANIB,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,CHEMBL1289494
LENVATINIB,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,CHEMBL1289601
AXITINIB,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CHEMBL1289926
PROCHLORPERAZINE MALEATE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL1314751
TERBUTALINE SULFATE,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,CHEMBL1315867
PENTOLINIUM TARTRATE,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CHEMBL1318287
BROMHEXINE HYDROCHLORIDE,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,CHEMBL1319139
HOMATROPINE HYDROBROMIDE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,CHEMBL1319362
PHENOTHRIN,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,CHEMBL1322884
MOLSIDOMINE,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CHEMBL1329455
ACETARSONE,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,CHEMBL1330792
PERHEXILINE MALEATE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CHEMBL1334033
SODIUM HYPOCHLORITE,[O-]Cl,CHEMBL1334078
METHSCOPOLAMINE BROMIDE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,CHEMBL1354199
THEOPHYLLINE,Cn1c(=O)c2nc[nH]c2n(C)c1=O,CHEMBL1355736
PYRITHIONE,[O-][n+]1ccccc1S,CHEMBL1356238
AMODIAQUINE HYDROCHLORIDE,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CHEMBL1357648
METHYLPREDNISOLONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1364144
MINAPRINE HYDROCHLORIDE,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,CHEMBL1364551
RITODRINE HYDROCHLORIDE,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,CHEMBL1367605
AMINOPHYLLINE,Cn1c(=O)c2[nH]cnc2n(C)c1=O,CHEMBL1370561
NICERGOLINE,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,CHEMBL1372950
BENZONATATE,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CHEMBL1374379
ZIPRASIDONE HYDROCHLORIDE,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,CHEMBL1375743
"SULFADIAZINE, SILVER",Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1,CHEMBL1382627
